year,month,sub_area,vehicle_class,hour,speed,process,cat_ncat,pollutant,emission_tons_day
2031,Summer,Alpine (GBV),T6 Public,RUNEX,TOG,2.7620375861e-06
2031,Summer,Alpine (GBV),T6 Public,STREX,NOx,3.39512087448e-05
2031,Summer,Alpine (GBV),T6 Utility,IDLEX,CO,1.30850038372e-08
2031,Summer,Alpine (GBV),T6 Utility,IDLEX,CO2,0.000101333054233
2031,Summer,Alpine (GBV),T6 Utility,IDLEX,NOx,2.70830884584e-07
2031,Summer,Alpine (GBV),T6 Utility,IDLEX,PM,1.71114539315e-11
2031,Summer,Alpine (GBV),T6 Utility,IDLEX,PM10,1.70087852079e-11
2031,Summer,Alpine (GBV),T6 Utility,IDLEX,PM2_5,1.62729926888e-11
2031,Summer,Alpine (GBV),T6 Utility,IDLEX,ROG,2.26980381964e-09
2031,Summer,Alpine (GBV),T6 Utility,IDLEX,SOx,9.66764708853e-10
2031,Summer,Alpine (GBV),T6 Utility,IDLEX,TOG,2.58399886827e-09
2031,Summer,Alpine (GBV),T6 Utility,PMBW,PM,3.82451439373e-07
2031,Summer,Alpine (GBV),T6 Utility,PMBW,PM10,3.74802410586e-07
2031,Summer,Alpine (GBV),T6 Utility,PMBW,PM2_5,1.60629604537e-07
2031,Summer,Alpine (GBV),T6 Utility,PMTW,PM,3.45068967856e-08
2031,Summer,Alpine (GBV),T6 Utility,PMTW,PM10,3.45068967856e-08
2031,Summer,Alpine (GBV),T6 Utility,PMTW,PM2_5,8.62672419639e-09
2031,Summer,Alpine (GBV),T6 Utility,RUNEX,CO,5.00060494973e-07
2031,Summer,Alpine (GBV),T6 Utility,RUNEX,CO2,0.00334394603201
2031,Summer,Alpine (GBV),T6 Utility,RUNEX,NOx,2.02378858926e-06
2031,Summer,Alpine (GBV),T6 Utility,RUNEX,PM,5.84865251149e-09
2031,Summer,Alpine (GBV),T6 Utility,RUNEX,PM10,5.81356059642e-09
2031,Summer,Alpine (GBV),T6 Utility,RUNEX,PM2_5,5.56206853843e-09
2031,Summer,Alpine (GBV),T6 Utility,RUNEX,ROG,9.50022194325e-08
2031,Summer,Alpine (GBV),T6 Utility,RUNEX,SOx,3.19028083829e-08
2031,Summer,Alpine (GBV),T6 Utility,RUNEX,TOG,1.08152795133e-07
2031,Summer,Alpine (GBV),T6 Utility,STREX,NOx,4.03777997915e-06
2031,Summer,Alpine (GBV),T7 Ag,IDLEX,CO,5.19891199087e-06
2031,Summer,Alpine (GBV),T7 Ag,IDLEX,CO2,0.0253230053338
2031,Summer,Alpine (GBV),T7 Ag,IDLEX,NOx,6.09290081993e-05
2031,Summer,Alpine (GBV),T7 Ag,IDLEX,PM,4.83250577029e-09
2031,Summer,Alpine (GBV),T7 Ag,IDLEX,PM10,4.80351073567e-09
2031,Summer,Alpine (GBV),T7 Ag,IDLEX,PM2_5,4.59571298755e-09
2031,Summer,Alpine (GBV),T7 Ag,IDLEX,ROG,1.82391667669e-06
2031,Summer,Alpine (GBV),T7 Ag,IDLEX,SOx,2.41593308957e-07
2031,Summer,Alpine (GBV),T7 Ag,IDLEX,TOG,2.07639029752e-06
2031,Summer,Alpine (GBV),T7 Ag,PMBW,PM,2.88509824356e-06
2031,Summer,Alpine (GBV),T7 Ag,PMBW,PM10,2.82739627869e-06
2031,Summer,Alpine (GBV),T7 Ag,PMBW,PM2_5,1.2117412623e-06
2031,Summer,Alpine (GBV),T7 Ag,PMTW,PM,1.64862756775e-06
2031,Summer,Alpine (GBV),T7 Ag,PMTW,PM10,1.64862756775e-06
2031,Summer,Alpine (GBV),T7 Ag,PMTW,PM2_5,4.12156891937e-07
2031,Summer,Alpine (GBV),T7 Ag,RUNEX,CO,2.55838857133e-05
2031,Summer,Alpine (GBV),T7 Ag,RUNEX,CO2,0.0741400055267
2031,Summer,Alpine (GBV),T7 Ag,RUNEX,NOx,0.000111118121687
2031,Summer,Alpine (GBV),T7 Ag,RUNEX,PM,3.15120964807e-07
2031,Summer,Alpine (GBV),T7 Ag,RUNEX,PM10,3.13230239018e-07
2031,Summer,Alpine (GBV),T7 Ag,RUNEX,PM2_5,2.99680037531e-07
2031,Summer,Alpine (GBV),T7 Ag,RUNEX,ROG,4.33275058931e-06
2031,Summer,Alpine (GBV),T7 Ag,RUNEX,SOx,7.0733031191e-07
2031,Summer,Alpine (GBV),T7 Ag,RUNEX,TOG,4.93250673137e-06
2031,Summer,Alpine (GBV),T7 Ag,STREX,NOx,0.000209916250614
2031,Summer,Alpine (GBV),T7 CAIRP,IDLEX,CO,0.000134956927478
2031,Summer,Alpine (GBV),T7 CAIRP,IDLEX,CO2,0.580453117245
